FID,amenity,name,latitude,longitude
4248,restaurant,Fernando's Kambingan,14.6356001,121.0009995
4249,restaurant,Paluto Nga Po,14.6379004,121.0009995
4250,restaurant,Karol Philippines Food Corporation,14.6299000,121.0029984
4251,restaurant,Mandarin Sky,14.6289997,121.0039978
4252,restaurant,Wapoo's Kitchen,14.6306000,121.0029984
4253,restaurant,Grill Prince Food Enterprise,14.6187000,121.0100021
4254,restaurant,Cuisine by Chef & Brewer,14.5832996,121.0630035
4255,restaurant,Big Bowl,14.4368000,120.9059982
4256,restaurant,Greenwich,14.5902996,121.0940018
4257,restaurant,Eng Bee Tin,14.5902004,121.0950012
4258,restaurant,Las Flores,14.5487003,121.0449982
4259,restaurant,J & E,10.6732998,124.8000031
4260,restaurant,JC Foodspot,10.6764002,124.8000031
4261,restaurant,Mang Inasal,10.6761999,124.8000031
4262,restaurant,Stomach Inn,10.7425003,124.7939987
4263,restaurant,Eatery,14.8850002,120.2360001
4264,restaurant,Mang Inasal,14.4240999,120.9400024
4265,restaurant,Shakey's,14.6702003,121.1090012
4266,restaurant,Max's Restaurant,13.7591000,121.0579987
4267,restaurant,Wanam sa Bukid,13.7585001,121.0709991
4268,restaurant,Mario's Restaurant,9.6300201,123.8730011
4269,restaurant,Golden Cowrie Native Restaurant,9.6387100,123.8560028
4270,restaurant,JB Foodhouse,9.6479101,123.8509979
4271,restaurant,Jhore/en's Carenderia,9.6787901,123.8769989
4272,restaurant,29th Street Cafe,9.6403503,123.8570023
4273,restaurant,Pasonagka,9.6391001,123.8580017
4274,restaurant,Mergie's Restaurant,10.3088999,123.8909988
4275,restaurant,Rodic's Diner,14.6324997,121.0989990
4276,restaurant,Tarsi Grill,9.6406002,123.8570023
4277,restaurant,Phở Hòa,14.5971003,121.0380020
4278,restaurant,yvan navy,14.6393003,121.0609970
4279,restaurant,Peri-peri Charcoal Chicken,14.6034002,121.0510025
4280,restaurant,Butcher and Sons,14.3760004,121.0120010
4281,restaurant,Hap Chan,14.3760996,121.0110016
4282,restaurant,Sultan Mediterranean Grill,14.5590000,121.0210037
4283,restaurant,Aling Cora,8.9431400,125.5210037
4284,restaurant,Mang Inasal,14.7884998,121.0749969
4285,restaurant,Da Best Kumain sa Bahay Kubo,14.7896996,121.0729980
4286,restaurant,Goat 2 Geder,8.9431295,125.5299988
4287,restaurant,Kubote Mushroom House,14.0743999,121.3270035
4288,restaurant,Mandarin Tea Garden,8.9480801,125.5390015
4289,restaurant,Tita D's,8.9462500,125.5329971
4290,restaurant,Baron's,8.9440603,125.5279999
4291,restaurant,Mazza,14.6424999,121.0400009
4292,restaurant,Toast Box,14.6027002,121.0520020
4293,restaurant,8 Cuts Burger Blends,14.6026001,121.0520020
4294,restaurant,Barkadahan Food Hauz,9.5736704,125.7320023
4295,restaurant,Ombu,14.6366997,121.0299988
4296,restaurant,Applebee's,14.5510998,121.0520020
4297,restaurant,Shingetsu,14.5516996,121.0500031
4298,restaurant,Nadai Fujisoba,14.5503998,121.0520020
4299,restaurant,Ajisen Ramen,14.4426003,120.9980011
4300,restaurant,RUB Ribs & BBQ,14.6297998,121.0289993
4301,restaurant,Zipang,14.6306000,121.0410004
4302,restaurant,Chef Noodles,14.5974998,121.0400009
4303,restaurant,Yuujin,14.5974998,121.0410004
4304,restaurant,Julias Restobar,10.3580999,123.9150009
4305,restaurant,Jack O's Burger,14.6072998,120.9929962
4306,restaurant,Foggy Mountain Cookhouse,16.4102993,120.5670013
4307,restaurant,The Café Mediterranean,14.5760002,121.0630035
4308,restaurant,Johnny Kahuku's Hawaiian Shrimp House,14.6100998,121.0800018
4309,restaurant,Sillon All Day Breakfast,14.6018000,121.0800018
4310,restaurant,Binisayang Luto,7.0467701,125.5930023
4311,restaurant,Rekado,7.0782900,125.6090012
4312,restaurant,Guemo's Eatery,16.2395992,120.5260010
4313,restaurant,Eatery,14.8612003,120.2429962
4314,restaurant,Jeju Garden Korean Restaurant,14.6225004,121.1119995
4315,restaurant,Bogart's Bentelog,14.1688995,121.2409973
4316,restaurant,Rib Food & Grill Haus,14.1704998,121.2409973
4317,restaurant,Zoller Cuisine,14.1679001,121.2419968
4318,restaurant,Kapeng Barako & Vegetarian Food Shop,14.1355000,120.9560013
4319,restaurant,Imbiss Manila,14.4548998,121.0149994
4320,restaurant,Matsuri,14.4512997,121.0299988
4321,restaurant,Ramen Kuroda,14.4468002,121.0210037
4322,restaurant,Songkran,14.4548998,121.0149994
4323,restaurant,Hap Chan,14.6364002,121.0540009
4324,restaurant,Cocina Ferráz,14.1632004,121.2419968
4325,restaurant,PRLAN Cafe,14.3903999,121.0439987
4326,restaurant,Don Henricos,16.4122009,120.5979996
4327,restaurant,La Casa de los Amigos Cantena,9.7608099,125.4830017
4328,restaurant,Flavors,9.7718296,125.4830017
4329,restaurant,Mandarin Tea Garden,9.7718801,125.4830017
4330,restaurant,Mooon Cafe,9.7641602,125.4830017
4331,restaurant,Velenica's Kitchenette,14.4424000,120.9130020
4332,restaurant,El Amigo Resto Bar,9.3103600,123.3089981
4333,restaurant,Casa Bulgogi,14.1697998,121.2440033
4334,restaurant,Ozark Diner,16.3834000,120.5940018
4335,restaurant,La Bella Pizza Bistro,9.3066397,123.3099976
4336,restaurant,Lord Byrons Backribs,9.2948399,123.3000031
4337,restaurant,Foodnet Restaurant,9.3012304,123.3079987
4338,restaurant,cabando' family,9.3613596,123.2829971
4339,restaurant,Banapple,14.5374002,121.0520020
4340,restaurant,Ikkoryu Fukuoka Ramen,14.5375004,121.0520020
4341,restaurant,Marciano's,14.5379000,121.0520020
4342,restaurant,La Guerta Restaurant,9.2778301,123.2480011
4343,restaurant,Oxmox Bistro,9.2809200,123.2460022
4344,restaurant,Bait's,14.5592003,121.0189972
4345,restaurant,Poly Incense,14.5593004,121.0189972
4346,restaurant,Ramen Nagi,14.5593996,121.0189972
4347,restaurant,Estrella's Food Haus,9.2796297,123.2450027
4348,restaurant,Tarbush Restaurant,9.3211899,123.3069992
4349,restaurant,Liam's Lomi House,13.9495001,121.1669998
4350,restaurant,Andy's Batangas Lomi and Bulalo,14.6406002,121.0490036
4351,restaurant,Sr. Pedro Lechon Manok,9.3164597,123.3020020
4352,restaurant,Shakey's,14.3319998,121.0500031
4353,restaurant,Fig Tree,14.3318996,121.0500031
4354,restaurant,Mei-Lin Pot,14.5362997,120.9830017
4355,restaurant,Red Ginger,14.5237999,120.9919968
4356,restaurant,Golden Mami Calasiao,16.0216007,120.3560028
4357,restaurant,Giligan's,14.4497995,120.9789963
4358,restaurant,Ko Pang Hin,14.4500999,120.9789963
4359,restaurant,Kenshin,14.4497004,120.9789963
4360,restaurant,Bondi and Bourke,14.5525999,121.0159988
4361,restaurant,Ming Kee Live Seafood,14.5648003,121.0299988
4362,restaurant,Pizza Hut,14.5861998,121.0619965
4363,restaurant,Japino,7.1016598,125.6330032
4364,restaurant,Tempura Japanese Grill,14.5595999,121.0159988
4365,restaurant,The Wholesome Table,14.5607996,121.0250015
4366,restaurant,8 Cuts Burger Blends,14.5607004,121.0250015
4367,restaurant,Classic Savory,14.3776999,121.0459976
4368,restaurant,BBQ Chicken and Pasta,14.3846998,120.9789963
4369,restaurant,Melville Canteen,14.1680002,121.2419968
4370,restaurant,Others,14.1688004,121.2419968
4371,restaurant,Tess & Ylloy's Canteen,14.1680002,121.2419968
4372,restaurant,Turtles KTV,14.4460001,121.0220032
4373,restaurant,Ookini Yakitori,14.4478998,121.0279999
4374,restaurant,Zords Restaurant,8.4244604,124.6370010
4375,restaurant,Golden Cowrie,10.3400002,123.9240036
4376,restaurant,Picobello,7.1033802,125.5830002
4377,restaurant,Barrio Bistro,7.1037302,125.5839996
4378,restaurant,Zambo Pen Resto,9.4656496,123.2200012
4379,restaurant,Mary Grace,14.5551996,121.0479965
4380,restaurant,Recovery Food,14.5543003,121.0459976
4381,restaurant,Phó' Hōa / My Thai,14.5544004,121.0459976
4382,restaurant,Shakey's,14.5544996,121.0459976
4383,restaurant,Kaya,14.5544996,121.0459976
4384,restaurant,Max's Restaurant,14.5545998,121.0459976
4385,restaurant,Buffalo's Wings N Things,14.5544996,121.0459976
4386,restaurant,Mann Hann,14.5542002,121.0459976
4387,restaurant,Pancake House,14.5544996,121.0459976
4388,restaurant,Ting Qua Qua,14.3678999,121.0500031
4389,restaurant,Ciao Bella Resto Bar,9.3214598,123.3089981
4390,restaurant,Marisons,14.5699997,121.1790009
4391,restaurant,Tides Grill,14.5895996,121.0410004
4392,restaurant,Pizza Pop,14.1684999,121.2440033
4393,restaurant,Di'Mark's Pizzeria,14.4239998,121.0260010
4394,restaurant,Azalea Restaurant,9.3870201,123.2249985
4395,restaurant,EJ Eat All U Can & Restobar,8.5107698,125.9720001
4396,restaurant,Go Salads!,14.5899000,121.0690002
4397,restaurant,Queen J,14.5927000,121.0699997
4398,restaurant,Queen J,14.5894003,121.0660019
4399,restaurant,Pizza Hut,14.5897999,121.0989990
4400,restaurant,Pizza Hut,14.3570004,121.0609970
4401,restaurant,Amber Golden Cup,14.5713997,121.0650024
4402,restaurant,8oz Coffee+Kitchen,14.5665998,121.0660019
4403,restaurant,Romantic Baboy,14.5774002,121.0849991
4404,restaurant,Bon Appetea,14.5776997,121.0849991
4405,restaurant,Yellow Cab,14.5775003,121.0849991
4406,restaurant,Chicken BonChon,14.4160995,121.0400009
4407,restaurant,Classic Savory,14.4167004,121.0400009
4408,restaurant,Pizza Hut,14.4177999,121.0419998
4409,restaurant,South on South,14.4446001,121.0289993
4410,restaurant,Crispy Corner‬,14.5889997,121.0370026
4411,restaurant,Will's Eatery,14.8701000,120.2350006
4412,restaurant,Ummason Korean Restaurant,16.4097004,120.6029968
4413,restaurant,Mamita's Bulaluhan,16.4099998,120.6029968
4414,restaurant,Red Station,16.4102993,120.5910034
4415,restaurant,Chil Cheon Gak,16.4104004,120.5910034
4416,restaurant,Inihaw Republic,16.4099007,120.5910034
4417,restaurant,Mr. Ching Cuisine,16.4095001,120.5920029
4418,restaurant,S&R Pizza,10.3170004,123.9059982
4419,restaurant,Bacuit Grill,11.1842003,119.3929977
4420,restaurant,"Nena's Manukan, Seafood and Native Restuarant",10.8241997,122.5309982
4421,restaurant,Andok's Lechon Manok,10.8210001,122.5299988
4422,restaurant,Short Stop Restuarant,10.8252001,122.5319977
4423,restaurant,Batchoyan sa Ilawod,10.8179998,122.5410004
4424,restaurant,Tatoy's Manokan Airport Branch,10.8312998,122.5009995
4425,restaurant,Kafta Grill,10.8188000,122.5299988
4426,restaurant,Sinamû Seafoods and Native Cuisines,10.8269997,122.5270004
4427,restaurant,Gusto Grill and Resto,10.1973000,118.8919983
4428,restaurant,Gerry's Grill,14.4871998,121.0439987
4429,restaurant,Mang Inasal,14.4860001,121.0429993
4430,restaurant,Max's Restaurant,14.4869003,121.0439987
4431,restaurant,The Classic Savory,14.4856005,121.0429993
4432,restaurant,Rai Rai Ken,14.4856997,121.0429993
4433,restaurant,Sawsawan,14.4858999,121.0270004
4434,restaurant,Inang's Foodmart,10.8264999,122.5339966
4435,restaurant,Bidz Inasal,6.6869502,124.6740036
4436,restaurant,Kambingan,14.8769999,120.2340012
4437,restaurant,El Nido Resorts - Entalula Island,11.1281004,119.3359985
4438,restaurant,Great Buddha Cafe,14.6000996,120.9749985
4439,restaurant,High Ground,14.1684999,121.2440033
4440,restaurant,Bonchon Chicken,14.5846996,121.0569992
4441,restaurant,Gerry's Grill,14.5841999,121.0569992
4442,restaurant,Mang Inasal,14.5921001,121.0589981
4443,restaurant,Whistlestop,14.5500002,121.0479965
4444,restaurant,Mey Lin Bistro,14.5629997,121.0250015
4445,restaurant,Entom Food House,14.1694002,121.2429962
4446,restaurant,Galaxy Restaurant,14.1153002,120.9619980
4447,restaurant,Papa Prito,14.1153002,120.9619980
4448,restaurant,Pahimis Restaurant,14.1233997,120.9589996
4449,restaurant,Phantom Restaurant,14.1276999,120.9580002
4450,restaurant,Chowabungga,10.3285999,123.9069977
4451,restaurant,Ilaputi,10.3289003,123.9079971
4452,restaurant,Madel's Grill,10.2959995,123.8980026
4453,restaurant,Razon's of Guagua,14.5844002,121.0759964
4454,restaurant,Hills View,14.0991001,120.9229965
4455,restaurant,Hinode Japanese Resto,14.0995998,120.9270020
4456,restaurant,Bagong Liponan,8.4797802,124.6449966
4457,restaurant,Subway,14.5573997,121.0179977
4458,restaurant,Chubby's Rib Shack,14.5579996,121.0169983
4459,restaurant,Army Navy,14.5579996,121.0169983
4460,restaurant,La Bodega,10.2995005,123.9759979
4461,restaurant,Sentro 1850,8.4766397,124.6439972
4462,restaurant,Bacolod Chk n Bbq House,14.6264000,121.1019974
4463,restaurant,Oh My Beef! Steaks Burgers,14.6265001,121.1019974
4464,restaurant,No. 9,10.3100996,123.9000015
4465,restaurant,Loyung's Restaurant,16.6166992,120.7659988
4466,restaurant,Dinsum VS Sushi,14.4322004,121.0100021
4467,restaurant,Kuya J,14.4323997,121.0100021
4468,restaurant,Tong Yang Garden,14.5774002,120.9800034
4469,restaurant,LZM Restautant,14.1030998,120.9509964
4470,restaurant,Don Juan Bulalo,14.1028004,120.9509964
4471,restaurant,Cesar's Grill,14.1028996,120.9509964
4472,restaurant,Max's Restaurant,10.3408003,123.9120026
4473,restaurant,Das Bierfass Cebu,10.3408003,123.9120026
4474,restaurant,Pancake House,10.3411999,123.9130020
4475,restaurant,Alberto's Pizza,14.6675997,121.0429993
4476,restaurant,Spices,14.5553999,121.0250015
4477,restaurant,The Lobby,14.5549002,121.0250015
4478,restaurant,Kiwi Lodge Bar & Restaurant,10.3133001,123.9110031
4479,restaurant,Andock's,10.9521999,125.0289993
4480,restaurant,Bagong Pook Mami House,14.0739002,121.3209991
4481,restaurant,Buco Beach Resturant,9.1800098,123.6589966
4482,restaurant,The Big Belly Restaurant,9.2158098,123.5139999
4483,restaurant,Blue Legends,14.6452999,121.0800018
4484,restaurant,Karnitas Korner,14.5741997,121.0599976
4485,restaurant,KFC,14.5897999,121.0680008
4486,restaurant,Chopstop,14.6080999,121.0810013
4487,restaurant,Golden Bamboo Chinese Restaurant,16.6975994,121.5579987
4488,restaurant,Mei Wei Chinese Kitchen,14.5284996,121.0049973
4489,restaurant,Penong's,7.1899099,125.4560013
4490,restaurant,Station Grill,7.1867700,125.4589996
4491,restaurant,The French Baker 1st Floor,7.0983200,125.6320038
4492,restaurant,Vikings Restaurant,7.0982800,125.6320038
4493,restaurant,Shakes and Burgers,9.2470798,123.5910034
4494,restaurant,Shakey's,14.5528002,121.1389999
4495,restaurant,David's Steak Seafood Restaurant,10.3263998,123.9169998
4496,restaurant,Frank & Dean,14.5506001,121.0449982
4497,restaurant,Tipsy Pig Gastropub,14.5504999,121.0439987
4498,restaurant,Linaw Restaurant & Bar,9.5475998,123.7509995
4499,restaurant,payag restarant,9.5509300,123.7720032
4500,restaurant,Payag Restaurant,9.5508003,123.7720032
4501,restaurant,L Elephant Bleu,9.5506897,123.7720032
4502,restaurant,Chicken Ati Atihan,9.5658798,123.8040009
4503,restaurant,Graziella,9.5491800,123.7720032
4504,restaurant,Magileo Grande Café and Bar,9.5484304,123.7720032
4505,restaurant,Woody's on the Beach,9.5480604,123.7710037
4506,restaurant,Hukad,11.2062998,125.0080032
4507,restaurant,Zacky's Place,14.5565004,121.1380005
4508,restaurant,Mang Inasal,11.2079000,125.0080032
4509,restaurant,Manang's Chicken,11.2081003,125.0080032
4510,restaurant,Sizzling Steak,11.2469997,125.0009995
4511,restaurant,Mex 'Em Up,11.2470999,125.0009995
4512,restaurant,Something Healthy,11.2470999,125.0009995
4513,restaurant,Pinutos,11.2470999,125.0009995
4514,restaurant,Gino's Brick Oven Pizza,14.5611000,121.0240021
4515,restaurant,Mang Inasal,11.2458000,125.0029984
4516,restaurant,Kitchenitos,11.2465000,125.0009995
4517,restaurant,Nanot's,14.1684999,121.2440033
4518,restaurant,Senyang Food & Coffee Hauz,10.5047998,123.7139969
4519,restaurant,Sean Sean Barbecue Station,9.5645800,123.8030014
4520,restaurant,Butterfly Garden Cafe,11.1553001,123.8069992
4521,restaurant,Cosine's Foodshop,14.0733995,121.3170013
4522,restaurant,Foodbuk,14.0733004,121.3170013
4523,restaurant,Amber's Firehouse,14.0728998,121.3190002
4524,restaurant,Skirts Kitchen,14.0733004,121.3180008
4525,restaurant,The Gingerbread House,14.1056004,120.8489990
4526,restaurant,Celing's Place Style Venue,6.6286602,126.0780029
4527,restaurant,Spicy Elements,14.5662003,121.1399994
4528,restaurant,Dine N' Dash,14.5661001,121.1399994
4529,restaurant,Heaff,14.5658998,121.1399994
4530,restaurant,Yellow Cab,14.5660000,121.1399994
4531,restaurant,Dirty Harry's Diner,14.6379995,121.1240005
4532,restaurant,Kenny Rogers,14.5625000,121.0279999
4533,restaurant,Spectrum,14.5513000,121.0230026
4534,restaurant,Bellini,10.3359003,123.8970032
4535,restaurant,Anzani,10.3354998,123.8970032
4536,restaurant,Alida's Tapsilog,14.5640001,121.1340027
4537,restaurant,M's Place,9.2145205,123.5149994
4538,restaurant,Joel's Lechon Manok,9.2145596,123.5130005
4539,restaurant,Das Traum Restaurant,9.2163897,123.5130005
4540,restaurant,Potato Corner,14.1705999,121.2440033
4541,restaurant,Funnside Ningnangan,15.1650000,120.6039963
4542,restaurant,Afm Restaurant,17.0818005,120.9680023
4543,restaurant,Mother Lolly Restaurant,16.2115993,120.9560013
4544,restaurant,Red's,10.6869001,122.5159988
4545,restaurant,Wild Juan,14.0829000,120.8769989
4546,restaurant,Andok's,14.2826996,120.9609985
4547,restaurant,La Nostra,10.3456001,123.9089966
4548,restaurant,AA BBQ,10.3176003,123.8870010
4549,restaurant,Dong Juan,10.3185997,123.8870010
4550,restaurant,Lola Eat's Food House,10.3165998,123.8870010
4551,restaurant,Planet Vegis Vegetarian & Vegan,10.3182001,123.8870010
4552,restaurant,Semi Finals Sports Bar,10.3105001,123.8960037
4553,restaurant,Adobo Connection,14.5950003,121.1729965
4554,restaurant,Gerry's Grill,14.5950003,121.1719971
4555,restaurant,Banapple,14.5495005,121.0550003
4556,restaurant,Echavez Kichenette,8.5307398,124.3130035
4557,restaurant,Lens Kinilaw,8.5511599,124.3399963
4558,restaurant,Ka Vergel's Trail stop,14.6676998,121.1770020
4559,restaurant,local eatery,14.6700001,121.2119980
4560,restaurant,local eatery,14.6632004,121.2050018
4561,restaurant,Cocina De Marina,13.1557999,123.7340012
4562,restaurant,Boklan Food Station,13.1478996,123.7549973
4563,restaurant,Big Daddy's,14.5656996,121.1409988
4564,restaurant,Pancake House,14.5656996,121.1409988
4565,restaurant,Pares Queen,13.1408997,123.7480011
4566,restaurant,Golden Dragon,13.1429005,123.7519989
4567,restaurant,Cres Snack Inn,13.1434002,123.7519989
4568,restaurant,Kuya Tom's,14.6103001,121.0709991
4569,restaurant,Qubiertos,14.6104002,121.0709991
4570,restaurant,Buddy's Pancit Lucban,14.6203003,121.0550003
4571,restaurant,Pizza Hut,14.6215000,121.0540009
4572,restaurant,Razon's of Guagua,14.6213999,121.0540009
4573,restaurant,7 Degrees Bar and Grill,13.1394997,123.7450027
4574,restaurant,Kamias,13.1458998,123.7369995
4575,restaurant,Eat All Be-Cool,13.1514997,123.7350006
4576,restaurant,Kulpy Chicken,13.1478004,123.7539978
4577,restaurant,Kanzo Hall,13.1506996,123.7529984
4578,restaurant,Mongkok,14.5644999,121.0289993
4579,restaurant,Four Seasons,13.1444998,123.7500000
4580,restaurant,Four Seasons,13.1464996,123.7450027
4581,restaurant,Masbate's Lechon,13.1521997,123.7249985
4582,restaurant,Wilkommen,13.1458998,123.7369995
4583,restaurant,Eatalia,13.1458998,123.7369995
4584,restaurant,Alibar,13.1483002,123.7539978
4585,restaurant,South Ocean Villa Restaurant,13.1482000,123.7519989
4586,restaurant,Mr. Crab,13.1514997,123.7330017
4587,restaurant,Gemma's,13.1457996,123.7340012
4588,restaurant,Teriyaki Boy,14.5577002,121.0230026
4589,restaurant,Ineng's,14.5948000,121.1729965
4590,restaurant,Kampai Sushi Bar,14.5946999,121.1719971
4591,restaurant,Marison's,14.5951004,121.1719971
4592,restaurant,S&R New York Style Pizza,14.5960999,121.1719971
4593,restaurant,The Oriental Spice Gourmet,10.2967997,123.9639969
4594,restaurant,Shakey's Pizza,9.6420097,123.8560028
4595,restaurant,Verdiview,14.0843000,120.8820038
4596,restaurant,Palamigan,13.1428003,123.7279968
4597,restaurant,Johngrae,13.1573000,123.7229996
4598,restaurant,Seaside Restobar,11.1809998,119.3899994
4599,restaurant,Kenny Rogers Roasters,13.7553997,121.0699997
